dataset_code,dataset_name,monitoring_location_name,sample_date,sample_time,depth_m,depth_bin_m,avg_par_air_surface,avg_par_water,avg_water_to_air_par_light_pct,method_code,method_description,gear_type_code,gear_type_desc,collection_authority,dropped_for_best_fit,update_date,account,version
G03,PAR PROFILES - 1986 TO PRESENT,114 LA CB,2023-05-17,8:31,0.507,0.5,406.4,163.6,40.83,PR3,Digitally collected PAR using underwater and surface sensors,RBR3,RBR #3 Maestro^3 Serial No 211416,SandilandsK,FALSE,2024-05-10,iyaktubay,1
G03,PAR PROFILES - 1986 TO PRESENT,114 LA CB,2023-05-17,8:31,1.006,1,417.1,102.5,24.6,PR3,Digitally collected PAR using underwater and surface sensors,RBR3,RBR #3 Maestro^3 Serial No 211416,SandilandsK,FALSE,2024-05-10,iyaktubay,1
G03,PAR PROFILES - 1986 TO PRESENT,114 LA CB,2023-05-17,8:31,2.004,2,476.3,69.5,14.61,PR3,Digitally collected PAR using underwater and surface sensors,RBR3,RBR #3 Maestro^3 Serial No 211416,SandilandsK,FALSE,2024-05-10,iyaktubay,1
G03,PAR PROFILES - 1986 TO PRESENT,114 LA CB,2023-05-17,8:31,3.004,3,457.5,40.55,8.88,PR3,Digitally collected PAR using underwater and surface sensors,RBR3,RBR #3 Maestro^3 Serial No 211416,SandilandsK,FALSE,2024-05-10,iyaktubay,1
G03,PAR PROFILES - 1986 TO PRESENT,114 LA CB,2023-05-17,8:31,4,4,514.6,23.02,4.464,PR3,Digitally collected PAR using underwater and surface sensors,RBR3,RBR #3 Maestro^3 Serial No 211416,SandilandsK,FALSE,2024-05-10,iyaktubay,1
G03,PAR PROFILES - 1986 TO PRESENT,114 LA CB,2023-05-30,8:26,0.5,0.5,,148,42.83646889,PR2,Manually collected PAR using underwater sensor only,MA1,Manual underwater Licor PAR sensor (model LI192 Underwater Quantum Sensor),SandilandsK,FALSE,2024-05-10,iyaktubay,1
G03,PAR PROFILES - 1986 TO PRESENT,114 LA CB,2023-05-30,8:26,1,1,,118.9,34.41389291,PR2,Manually collected PAR using underwater sensor only,MA1,Manual underwater Licor PAR sensor (model LI192 Underwater Quantum Sensor),SandilandsK,FALSE,2024-05-10,iyaktubay,1
G03,PAR PROFILES - 1986 TO PRESENT,114 LA CB,2023-05-30,8:26,2,2,,58.1,16.81620839,PR2,Manually collected PAR using underwater sensor only,MA1,Manual underwater Licor PAR sensor (model LI192 Underwater Quantum Sensor),SandilandsK,FALSE,2024-05-10,iyaktubay,1
G03,PAR PROFILES - 1986 TO PRESENT,114 LA CB,2023-05-30,8:26,3,3,,33.4,9.667149059,PR2,Manually collected PAR using underwater sensor only,MA1,Manual underwater Licor PAR sensor (model LI192 Underwater Quantum Sensor),SandilandsK,FALSE,2024-05-10,iyaktubay,1
G03,PAR PROFILES - 1986 TO PRESENT,114 LA CB,2023-05-30,8:26,4,4,,18.6,5.383502171,PR2,Manually collected PAR using underwater sensor only,MA1,Manual underwater Licor PAR sensor (model LI192 Underwater Quantum Sensor),SandilandsK,FALSE,2024-05-10,iyaktubay,1
G03,PAR PROFILES - 1986 TO PRESENT,114 LA CB,2023-06-13,7:57,0.5,0.5,,179,56.46687697,PR2,Manually collected PAR using underwater sensor only,MA1,Manual underwater Licor PAR sensor (model LI192 Underwater Quantum Sensor),SandilandsK,FALSE,2024-05-10,iyaktubay,1
G03,PAR PROFILES - 1986 TO PRESENT,114 LA CB,2023-06-13,7:57,1,1,,113,35.6466877,PR2,Manually collected PAR using underwater sensor only,MA1,Manual underwater Licor PAR sensor (model LI192 Underwater Quantum Sensor),SandilandsK,FALSE,2024-05-10,iyaktubay,1
G03,PAR PROFILES - 1986 TO PRESENT,114 LA CB,2023-06-13,7:57,2,2,,56,17.66561514,PR2,Manually collected PAR using underwater sensor only,MA1,Manual underwater Licor PAR sensor (model LI192 Underwater Quantum Sensor),SandilandsK,FALSE,2024-05-10,iyaktubay,1
G03,PAR PROFILES - 1986 TO PRESENT,114 LA CB,2023-06-13,7:57,3,3,,29.1,9.179810726,PR2,Manually collected PAR using underwater sensor only,MA1,Manual underwater Licor PAR sensor (model LI192 Underwater Quantum Sensor),SandilandsK,FALSE,2024-05-10,iyaktubay,1
G03,PAR PROFILES - 1986 TO PRESENT,114 LA CB,2023-06-13,7:57,4,4,,12.4,3.911671924,PR2,Manually collected PAR using underwater sensor only,MA1,Manual underwater Licor PAR sensor (model LI192 Underwater Quantum Sensor),SandilandsK,FALSE,2024-05-10,iyaktubay,1
G03,PAR PROFILES - 1986 TO PRESENT,114 LA CB,2023-06-13,7:57,4.5,4.5,,7.33,2.312302839,PR2,Manually collected PAR using underwater sensor only,MA1,Manual underwater Licor PAR sensor (model LI192 Underwater Quantum Sensor),SandilandsK,FALSE,2024-05-10,iyaktubay,1
G03,PAR PROFILES - 1986 TO PRESENT,114 LA CB,2023-06-27,9:17,0.5,0.5,,173,60.59544658,PR2,Manually collected PAR using underwater sensor only,MA1,Manual underwater Licor PAR sensor (model LI192 Underwater Quantum Sensor),SandilandsK,FALSE,2024-05-10,iyaktubay,1
G03,PAR PROFILES - 1986 TO PRESENT,114 LA CB,2023-06-27,9:17,1,1,,102,35.7267951,PR2,Manually collected PAR using underwater sensor only,MA1,Manual underwater Licor PAR sensor (model LI192 Underwater Quantum Sensor),SandilandsK,FALSE,2024-05-10,iyaktubay,1
G03,PAR PROFILES - 1986 TO PRESENT,114 LA CB,2023-06-27,9:17,2,2,,46.5,16.28721541,PR2,Manually collected PAR using underwater sensor only,MA1,Manual underwater Licor PAR sensor (model LI192 Underwater Quantum Sensor),SandilandsK,FALSE,2024-05-10,iyaktubay,1
G03,PAR PROFILES - 1986 TO PRESENT,114 LA CB,2023-06-27,9:17,3,3,,24.7,8.651488616,PR2,Manually collected PAR using underwater sensor only,MA1,Manual underwater Licor PAR sensor (model LI192 Underwater Quantum Sensor),SandilandsK,FALSE,2024-05-10,iyaktubay,1
G03,PAR PROFILES - 1986 TO PRESENT,114 LA CB,2023-06-27,9:17,4,4,,11.8,4.133099825,PR2,Manually collected PAR using underwater sensor only,MA1,Manual underwater Licor PAR sensor (model LI192 Underwater Quantum Sensor),SandilandsK,FALSE,2024-05-10,iyaktubay,1
G03,PAR PROFILES - 1986 TO PRESENT,114 LA CB,2023-06-27,9:17,4.5,4.5,,7.2,2.521891419,PR2,Manually collected PAR using underwater sensor only,MA1,Manual underwater Licor PAR sensor (model LI192 Underwater Quantum Sensor),SandilandsK,FALSE,2024-05-10,iyaktubay,1
G03,PAR PROFILES - 1986 TO PRESENT,114 LA CB,2023-07-11,8:15,1.006,1,535.8,62.79,11.72,PR3,Digitally collected PAR using underwater and surface sensors,RBR4,RBR #4 Maestro^3 Serial No 211417,SandilandsK,FALSE,2024-05-10,iyaktubay,1
G03,PAR PROFILES - 1986 TO PRESENT,114 LA CB,2023-07-11,8:15,1.962,2,353.8,28.37,8.02,PR3,Digitally collected PAR using underwater and surface sensors,RBR4,RBR #4 Maestro^3 Serial No 211417,SandilandsK,FALSE,2024-05-10,iyaktubay,1
G03,PAR PROFILES - 1986 TO PRESENT,114 LA CB,2023-07-11,8:15,3.004,3,413.4,17.3,4.185,PR3,Digitally collected PAR using underwater and surface sensors,RBR4,RBR #4 Maestro^3 Serial No 211417,SandilandsK,TRUE,2024-05-10,iyaktubay,1
G03,PAR PROFILES - 1986 TO PRESENT,114 LA CB,2023-07-11,8:15,4.004,4,267.2,10.34,3.871,PR3,Digitally collected PAR using underwater and surface sensors,RBR4,RBR #4 Maestro^3 Serial No 211417,SandilandsK,FALSE,2024-05-10,iyaktubay,1
G03,PAR PROFILES - 1986 TO PRESENT,114 LA CB,2023-07-25,9:15,0.5,0.5,,189.3,43.20931294,PR2,Manually collected PAR using underwater sensor only,MA1,Manual underwater Licor PAR sensor (model LI192 Underwater Quantum Sensor),SandilandsK,FALSE,2024-05-10,iyaktubay,1
G03,PAR PROFILES - 1986 TO PRESENT,114 LA CB,2023-07-25,9:15,1,1,,137.4,31.36270258,PR2,Manually collected PAR using underwater sensor only,MA1,Manual underwater Licor PAR sensor (model LI192 Underwater Quantum Sensor),SandilandsK,FALSE,2024-05-10,iyaktubay,1
G03,PAR PROFILES - 1986 TO PRESENT,114 LA CB,2023-07-25,9:15,2,2,,91,20.77151335,PR2,Manually collected PAR using underwater sensor only,MA1,Manual underwater Licor PAR sensor (model LI192 Underwater Quantum Sensor),SandilandsK,FALSE,2024-05-10,iyaktubay,1
G03,PAR PROFILES - 1986 TO PRESENT,114 LA CB,2023-07-25,9:15,3,3,,56.1,12.80529559,PR2,Manually collected PAR using underwater sensor only,MA1,Manual underwater Licor PAR sensor (model LI192 Underwater Quantum Sensor),SandilandsK,FALSE,2024-05-10,iyaktubay,1
G03,PAR PROFILES - 1986 TO PRESENT,114 LA CB,2023-07-25,9:15,4,4,,28.6,6.528189911,PR2,Manually collected PAR using underwater sensor only,MA1,Manual underwater Licor PAR sensor (model LI192 Underwater Quantum Sensor),SandilandsK,FALSE,2024-05-10,iyaktubay,1
G03,PAR PROFILES - 1986 TO PRESENT,114 LA CB,2023-08-09,9:53,1.036,1,1321,209.7,15.88,PR3,Digitally collected PAR using underwater and surface sensors,RBR4,RBR #4 Maestro^3 Serial No 211417,SandilandsK,FALSE,2024-05-10,iyaktubay,1
G03,PAR PROFILES - 1986 TO PRESENT,114 LA CB,2023-08-09,9:53,1.994,2,1677,312.2,18.62,PR3,Digitally collected PAR using underwater and surface sensors,RBR4,RBR #4 Maestro^3 Serial No 211417,SandilandsK,FALSE,2024-05-10,iyaktubay,1
G03,PAR PROFILES - 1986 TO PRESENT,114 LA CB,2023-08-09,9:53,3.002,3,1444,93.3,6.463,PR3,Digitally collected PAR using underwater and surface sensors,RBR4,RBR #4 Maestro^3 Serial No 211417,SandilandsK,FALSE,2024-05-10,iyaktubay,1
G03,PAR PROFILES - 1986 TO PRESENT,114 LA CB,2023-08-09,9:53,3.98,4,655.2,33.13,5.057,PR3,Digitally collected PAR using underwater and surface sensors,RBR4,RBR #4 Maestro^3 Serial No 211417,SandilandsK,FALSE,2024-05-10,iyaktubay,1
G03,PAR PROFILES - 1986 TO PRESENT,114 LA CB,2023-08-22,9:16,0.5,0.5,,218,47.80701754,PR2,Manually collected PAR using underwater sensor only,MA1,Manual underwater Licor PAR sensor (model LI192 Underwater Quantum Sensor),SandilandsK,FALSE,2024-05-10,iyaktubay,1
G03,PAR PROFILES - 1986 TO PRESENT,114 LA CB,2023-08-22,9:16,1,1,,162,35.52631579,PR2,Manually collected PAR using underwater sensor only,MA1,Manual underwater Licor PAR sensor (model LI192 Underwater Quantum Sensor),SandilandsK,FALSE,2024-05-10,iyaktubay,1
G03,PAR PROFILES - 1986 TO PRESENT,114 LA CB,2023-08-22,9:16,2,2,,103,22.5877193,PR2,Manually collected PAR using underwater sensor only,MA1,Manual underwater Licor PAR sensor (model LI192 Underwater Quantum Sensor),SandilandsK,FALSE,2024-05-10,iyaktubay,1
G03,PAR PROFILES - 1986 TO PRESENT,114 LA CB,2023-08-22,9:16,3,3,,61,13.37719298,PR2,Manually collected PAR using underwater sensor only,MA1,Manual underwater Licor PAR sensor (model LI192 Underwater Quantum Sensor),SandilandsK,FALSE,2024-05-10,iyaktubay,1
G03,PAR PROFILES - 1986 TO PRESENT,114 LA CB,2023-08-22,9:16,4,4,,36.6,8.026315789,PR2,Manually collected PAR using underwater sensor only,MA1,Manual underwater Licor PAR sensor (model LI192 Underwater Quantum Sensor),SandilandsK,FALSE,2024-05-10,iyaktubay,1
G03,PAR PROFILES - 1986 TO PRESENT,114 LA CB,2023-09-06,13:35,0.5,0.5,,293,58.6,PR2,Manually collected PAR using underwater sensor only,MA1,Manual underwater Licor PAR sensor (model LI192 Underwater Quantum Sensor),SandilandsK,FALSE,2024-05-10,iyaktubay,1
G03,PAR PROFILES - 1986 TO PRESENT,114 LA CB,2023-09-06,13:35,1,1,,215,43,PR2,Manually collected PAR using underwater sensor only,MA1,Manual underwater Licor PAR sensor (model LI192 Underwater Quantum Sensor),SandilandsK,FALSE,2024-05-10,iyaktubay,1
G03,PAR PROFILES - 1986 TO PRESENT,114 LA CB,2023-09-06,13:35,2,2,,109,21.8,PR2,Manually collected PAR using underwater sensor only,MA1,Manual underwater Licor PAR sensor (model LI192 Underwater Quantum Sensor),SandilandsK,FALSE,2024-05-10,iyaktubay,1
G03,PAR PROFILES - 1986 TO PRESENT,114 LA CB,2023-09-06,13:35,3,3,,50.1,10.02,PR2,Manually collected PAR using underwater sensor only,MA1,Manual underwater Licor PAR sensor (model LI192 Underwater Quantum Sensor),SandilandsK,FALSE,2024-05-10,iyaktubay,1
G03,PAR PROFILES - 1986 TO PRESENT,114 LA CB,2023-09-06,13:35,4,4,,27.8,5.56,PR2,Manually collected PAR using underwater sensor only,MA1,Manual underwater Licor PAR sensor (model LI192 Underwater Quantum Sensor),SandilandsK,FALSE,2024-05-10,iyaktubay,1
G03,PAR PROFILES - 1986 TO PRESENT,114 LA CB,2023-09-19,8:50,0.5,0.5,,75,45.45454545,PR2,Manually collected PAR using underwater sensor only,MA1,Manual underwater Licor PAR sensor (model LI192 Underwater Quantum Sensor),SandilandsK,FALSE,2024-05-10,iyaktubay,1
G03,PAR PROFILES - 1986 TO PRESENT,114 LA CB,2023-09-19,8:50,1,1,,52.3,31.6969697,PR2,Manually collected PAR using underwater sensor only,MA1,Manual underwater Licor PAR sensor (model LI192 Underwater Quantum Sensor),SandilandsK,FALSE,2024-05-10,iyaktubay,1
G03,PAR PROFILES - 1986 TO PRESENT,114 LA CB,2023-09-19,8:50,2,2,,28.6,17.33333333,PR2,Manually collected PAR using underwater sensor only,MA1,Manual underwater Licor PAR sensor (model LI192 Underwater Quantum Sensor),SandilandsK,FALSE,2024-05-10,iyaktubay,1
G03,PAR PROFILES - 1986 TO PRESENT,114 LA CB,2023-09-19,8:50,3,3,,18.7,11.33333333,PR2,Manually collected PAR using underwater sensor only,MA1,Manual underwater Licor PAR sensor (model LI192 Underwater Quantum Sensor),SandilandsK,FALSE,2024-05-10,iyaktubay,1
G03,PAR PROFILES - 1986 TO PRESENT,114 LA CB,2023-09-19,8:50,4,4,,11.4,6.909090909,PR2,Manually collected PAR using underwater sensor only,MA1,Manual underwater Licor PAR sensor (model LI192 Underwater Quantum Sensor),SandilandsK,FALSE,2024-05-10,iyaktubay,1
G03,PAR PROFILES - 1986 TO PRESENT,114 LA CB,2023-10-04,9:48,0.5,0.5,,127,49.26299457,PR2,Manually collected PAR using underwater sensor only,MA1,Manual underwater Licor PAR sensor (model LI192 Underwater Quantum Sensor),SandilandsK,FALSE,2024-05-10,iyaktubay,1
G03,PAR PROFILES - 1986 TO PRESENT,114 LA CB,2023-10-04,9:48,1,1,,76,29.48021722,PR2,Manually collected PAR using underwater sensor only,MA1,Manual underwater Licor PAR sensor (model LI192 Underwater Quantum Sensor),SandilandsK,FALSE,2024-05-10,iyaktubay,1
G03,PAR PROFILES - 1986 TO PRESENT,114 LA CB,2023-10-04,9:48,2,2,,46.9,18.19239721,PR2,Manually collected PAR using underwater sensor only,MA1,Manual underwater Licor PAR sensor (model LI192 Underwater Quantum Sensor),SandilandsK,FALSE,2024-05-10,iyaktubay,1
G03,PAR PROFILES - 1986 TO PRESENT,114 LA CB,2023-10-04,9:48,3,3,,28.4,11.0162917,PR2,Manually collected PAR using underwater sensor only,MA1,Manual underwater Licor PAR sensor (model LI192 Underwater Quantum Sensor),SandilandsK,FALSE,2024-05-10,iyaktubay,1
G03,PAR PROFILES - 1986 TO PRESENT,114 LA CB,2023-10-04,9:48,4,4,,17.6,6.826997673,PR2,Manually collected PAR using underwater sensor only,MA1,Manual underwater Licor PAR sensor (model LI192 Underwater Quantum Sensor),SandilandsK,FALSE,2024-05-10,iyaktubay,1
G03,PAR PROFILES - 1986 TO PRESENT,114 LA CB,2023-10-04,9:48,4.25,4.3,,11.9,4.615981381,PR2,Manually collected PAR using underwater sensor only,MA1,Manual underwater Licor PAR sensor (model LI192 Underwater Quantum Sensor),SandilandsK,FALSE,2024-05-10,iyaktubay,1
G03,PAR PROFILES - 1986 TO PRESENT,114 LA CB,2023-10-31,10:22,0.51,0.5,256.3,76.03,29.66,PR3,Digitally collected PAR using underwater and surface sensors,RBR4,RBR #4 Maestro^3 Serial No 211417,SandilandsK,FALSE,2024-05-10,iyaktubay,1
G03,PAR PROFILES - 1986 TO PRESENT,114 LA CB,2023-10-31,10:22,1.002,1,246.5,56.92,23.1,PR3,Digitally collected PAR using underwater and surface sensors,RBR4,RBR #4 Maestro^3 Serial No 211417,SandilandsK,FALSE,2024-05-10,iyaktubay,1
G03,PAR PROFILES - 1986 TO PRESENT,114 LA CB,2023-10-31,10:22,2.01,2,291.1,54.61,18.76,PR3,Digitally collected PAR using underwater and surface sensors,RBR4,RBR #4 Maestro^3 Serial No 211417,SandilandsK,FALSE,2024-05-10,iyaktubay,1
G03,PAR PROFILES - 1986 TO PRESENT,114 LA CB,2023-10-31,10:22,2.998,3,236.1,32.88,13.92,PR3,Digitally collected PAR using underwater and surface sensors,RBR4,RBR #4 Maestro^3 Serial No 211417,SandilandsK,FALSE,2024-05-10,iyaktubay,1
G03,PAR PROFILES - 1986 TO PRESENT,114 LA CB,2023-10-31,10:22,4,4,271.7,26.11,9.61,PR3,Digitally collected PAR using underwater and surface sensors,RBR4,RBR #4 Maestro^3 Serial No 211417,SandilandsK,FALSE,2024-05-10,iyaktubay,1
G03,PAR PROFILES - 1986 TO PRESENT,114 LA CB,2024-05-07,9:22,0.354,0.4,415.5,168.6,40.59034,PR3,Digitally collected PAR using underwater and surface sensors,RBR3,RBR #3 Maestro^3 Serial No 211416,SandilandsK,,2025-03-28,chay,1
G03,PAR PROFILES - 1986 TO PRESENT,114 LA CB,2024-05-07,9:22,0.825,0.8,428,134,31.31681,PR3,Digitally collected PAR using underwater and surface sensors,RBR3,RBR #3 Maestro^3 Serial No 211416,SandilandsK,,2025-03-28,chay,1
G03,PAR PROFILES - 1986 TO PRESENT,114 LA CB,2024-05-07,9:22,1.477,1.5,430.1,110.7,25.73615,PR3,Digitally collected PAR using underwater and surface sensors,RBR3,RBR #3 Maestro^3 Serial No 211416,SandilandsK,,2025-03-28,chay,1
G03,PAR PROFILES - 1986 TO PRESENT,114 LA CB,2024-05-07,9:22,1.888,1.9,427.1,91,21.31694,PR3,Digitally collected PAR using underwater and surface sensors,RBR3,RBR #3 Maestro^3 Serial No 211416,SandilandsK,,2025-03-28,chay,1
G03,PAR PROFILES - 1986 TO PRESENT,114 LA CB,2024-05-07,9:22,2.393,2.4,455.3,81.7,17.95483,PR3,Digitally collected PAR using underwater and surface sensors,RBR3,RBR #3 Maestro^3 Serial No 211416,SandilandsK,,2025-03-28,chay,1
G03,PAR PROFILES - 1986 TO PRESENT,114 LA CB,2024-05-07,9:22,2.62,2.6,469.6,72.82,15.50543,PR3,Digitally collected PAR using underwater and surface sensors,RBR3,RBR #3 Maestro^3 Serial No 211416,SandilandsK,,2025-03-28,chay,1
G03,PAR PROFILES - 1986 TO PRESENT,114 LA CB,2024-05-07,9:22,3.503,3.5,499.2,53.92,10.80015,PR3,Digitally collected PAR using underwater and surface sensors,RBR3,RBR #3 Maestro^3 Serial No 211416,SandilandsK,,2025-03-28,chay,1
G03,PAR PROFILES - 1986 TO PRESENT,114 LA CB,2024-05-07,9:22,4.006,4,507.1,42.35,8.3517,PR3,Digitally collected PAR using underwater and surface sensors,RBR3,RBR #3 Maestro^3 Serial No 211416,SandilandsK,,2025-03-28,chay,1
G03,PAR PROFILES - 1986 TO PRESENT,114 LA CB,2024-05-07,9:22,4.239,4.2,502.3,37.07,7.380526,PR3,Digitally collected PAR using underwater and surface sensors,RBR3,RBR #3 Maestro^3 Serial No 211416,SandilandsK,,2025-03-28,chay,1
G03,PAR PROFILES - 1986 TO PRESENT,114 LA CB,2024-05-21,9:47,0.537,0.5,529.1,217.3,41.07665,PR3,Digitally collected PAR using underwater and surface sensors,RBR3,RBR #3 Maestro^3 Serial No 211416,SandilandsK,,2025-03-28,chay,1
G03,PAR PROFILES - 1986 TO PRESENT,114 LA CB,2024-05-21,9:47,0.968,1,528.3,155.6,29.45293,PR3,Digitally collected PAR using underwater and surface sensors,RBR3,RBR #3 Maestro^3 Serial No 211416,SandilandsK,,2025-03-28,chay,1
G03,PAR PROFILES - 1986 TO PRESENT,114 LA CB,2024-05-21,9:47,1.503,1.5,521.9,110.1,21.10632,PR3,Digitally collected PAR using underwater and surface sensors,RBR3,RBR #3 Maestro^3 Serial No 211416,SandilandsK,,2025-03-28,chay,1
G03,PAR PROFILES - 1986 TO PRESENT,114 LA CB,2024-05-21,9:47,1.98,2,519.3,80.2,15.44068,PR3,Digitally collected PAR using underwater and surface sensors,RBR3,RBR #3 Maestro^3 Serial No 211416,SandilandsK,,2025-03-28,chay,1
G03,PAR PROFILES - 1986 TO PRESENT,114 LA CB,2024-05-21,9:47,2.52,2.5,523.8,66.35,12.66544,PR3,Digitally collected PAR using underwater and surface sensors,RBR3,RBR #3 Maestro^3 Serial No 211416,SandilandsK,,2025-03-28,chay,1
G03,PAR PROFILES - 1986 TO PRESENT,114 LA CB,2024-05-21,9:47,3.031,3,507.1,51.97,10.25025,PR3,Digitally collected PAR using underwater and surface sensors,RBR3,RBR #3 Maestro^3 Serial No 211416,SandilandsK,,2025-03-28,chay,1
G03,PAR PROFILES - 1986 TO PRESENT,114 LA CB,2024-05-21,9:47,3.478,3.5,506.6,41.68,8.228786,PR3,Digitally collected PAR using underwater and surface sensors,RBR3,RBR #3 Maestro^3 Serial No 211416,SandilandsK,,2025-03-28,chay,1
G03,PAR PROFILES - 1986 TO PRESENT,114 LA CB,2024-05-21,9:47,4.01,4,508.1,31.47,6.192181,PR3,Digitally collected PAR using underwater and surface sensors,RBR3,RBR #3 Maestro^3 Serial No 211416,SandilandsK,,2025-03-28,chay,1
G03,PAR PROFILES - 1986 TO PRESENT,114 LA CB,2024-06-05,13:16,0.506,0.5,1971,1349,68.43065,PR3,Digitally collected PAR using underwater and surface sensors,RBR4,RBR #4 Maestro^3 Serial No 211417,SandilandsK,,2025-03-28,chay,1
G03,PAR PROFILES - 1986 TO PRESENT,114 LA CB,2024-06-05,13:16,1.009,1,1939,878,45.27344,PR3,Digitally collected PAR using underwater and surface sensors,RBR4,RBR #4 Maestro^3 Serial No 211417,SandilandsK,,2025-03-28,chay,1
G03,PAR PROFILES - 1986 TO PRESENT,114 LA CB,2024-06-05,13:16,1.517,1.5,1091,310.4,28.44392,PR3,Digitally collected PAR using underwater and surface sensors,RBR4,RBR #4 Maestro^3 Serial No 211417,SandilandsK,,2025-03-28,chay,1
G03,PAR PROFILES - 1986 TO PRESENT,114 LA CB,2024-06-05,13:16,2,2,367.7,45.94,12.49224,PR3,Digitally collected PAR using underwater and surface sensors,RBR4,RBR #4 Maestro^3 Serial No 211417,SandilandsK,,2025-03-28,chay,1
G03,PAR PROFILES - 1986 TO PRESENT,114 LA CB,2024-06-05,13:16,2.509,2.5,1025,110.5,10.77938,PR3,Digitally collected PAR using underwater and surface sensors,RBR4,RBR #4 Maestro^3 Serial No 211417,SandilandsK,,2025-03-28,chay,1
G03,PAR PROFILES - 1986 TO PRESENT,114 LA CB,2024-06-05,13:16,3.03,3,1596,119.6,7.494488,PR3,Digitally collected PAR using underwater and surface sensors,RBR4,RBR #4 Maestro^3 Serial No 211417,SandilandsK,,2025-03-28,chay,1
G03,PAR PROFILES - 1986 TO PRESENT,114 LA CB,2024-06-05,13:16,3.53,3.5,2089,98.2,4.701193,PR3,Digitally collected PAR using underwater and surface sensors,RBR4,RBR #4 Maestro^3 Serial No 211417,SandilandsK,,2025-03-28,chay,1
G03,PAR PROFILES - 1986 TO PRESENT,114 LA CB,2024-06-05,13:16,4,4,752.1,18.85,2.506897,PR3,Digitally collected PAR using underwater and surface sensors,RBR4,RBR #4 Maestro^3 Serial No 211417,SandilandsK,,2025-03-28,chay,1
G03,PAR PROFILES - 1986 TO PRESENT,114 LA CB,2024-06-13,13:05,0.578,0.6,1022,597.2,58.42543,PR3,Digitally collected PAR using underwater and surface sensors,RBR3,RBR #3 Maestro^3 Serial No 211416,SandilandsK,,2025-03-28,chay,1
G03,PAR PROFILES - 1986 TO PRESENT,114 LA CB,2024-06-13,13:05,0.996,1,1215,486.6,40.05354,PR3,Digitally collected PAR using underwater and surface sensors,RBR3,RBR #3 Maestro^3 Serial No 211416,SandilandsK,,2025-03-28,chay,1
G03,PAR PROFILES - 1986 TO PRESENT,114 LA CB,2024-06-13,13:05,1.54,1.5,2051,498.4,24.3064,PR3,Digitally collected PAR using underwater and surface sensors,RBR3,RBR #3 Maestro^3 Serial No 211416,SandilandsK,,2025-03-28,chay,1
G03,PAR PROFILES - 1986 TO PRESENT,114 LA CB,2024-06-13,13:05,2.004,2,2184,135.8,6.219379,PR3,Digitally collected PAR using underwater and surface sensors,RBR3,RBR #3 Maestro^3 Serial No 211416,SandilandsK,,2025-03-28,chay,1
G03,PAR PROFILES - 1986 TO PRESENT,114 LA CB,2024-06-13,13:05,2.605,2.6,862,96.3,11.17695,PR3,Digitally collected PAR using underwater and surface sensors,RBR3,RBR #3 Maestro^3 Serial No 211416,SandilandsK,,2025-03-28,chay,1
G03,PAR PROFILES - 1986 TO PRESENT,114 LA CB,2024-06-13,13:05,3.01,3,2135,69.35,3.248464,PR3,Digitally collected PAR using underwater and surface sensors,RBR3,RBR #3 Maestro^3 Serial No 211416,SandilandsK,,2025-03-28,chay,1
G03,PAR PROFILES - 1986 TO PRESENT,114 LA CB,2024-06-13,13:05,3.51,3.5,1100,35.98,3.27161,PR3,Digitally collected PAR using underwater and surface sensors,RBR3,RBR #3 Maestro^3 Serial No 211416,SandilandsK,,2025-03-28,chay,1
G03,PAR PROFILES - 1986 TO PRESENT,114 LA CB,2024-06-13,13:05,3.924,3.9,531.3,19.21,3.615512,PR3,Digitally collected PAR using underwater and surface sensors,RBR3,RBR #3 Maestro^3 Serial No 211416,SandilandsK,,2025-03-28,chay,1
G03,PAR PROFILES - 1986 TO PRESENT,114 LA CB,2024-06-17,10:10,0.553,0.6,1709,1180,69.03102,PR3,Digitally collected PAR using underwater and surface sensors,RBR4,RBR #4 Maestro^3 Serial No 211417,SandilandsK,,2025-03-28,chay,1
G03,PAR PROFILES - 1986 TO PRESENT,114 LA CB,2024-06-17,10:10,1.022,1,1623,670.3,41.30712,PR3,Digitally collected PAR using underwater and surface sensors,RBR4,RBR #4 Maestro^3 Serial No 211417,SandilandsK,,2025-03-28,chay,1
G03,PAR PROFILES - 1986 TO PRESENT,114 LA CB,2024-06-17,10:10,1.575,1.6,1397,399.6,28.60495,PR3,Digitally collected PAR using underwater and surface sensors,RBR4,RBR #4 Maestro^3 Serial No 211417,SandilandsK,,2025-03-28,chay,1
G03,PAR PROFILES - 1986 TO PRESENT,114 LA CB,2024-06-17,10:10,2.009,2,1467,178.9,12.19554,PR3,Digitally collected PAR using underwater and surface sensors,RBR4,RBR #4 Maestro^3 Serial No 211417,SandilandsK,,2025-03-28,chay,1
G03,PAR PROFILES - 1986 TO PRESENT,114 LA CB,2024-06-17,10:10,2.551,2.6,1492,205.3,13.76381,PR3,Digitally collected PAR using underwater and surface sensors,RBR4,RBR #4 Maestro^3 Serial No 211417,SandilandsK,,2025-03-28,chay,1
G03,PAR PROFILES - 1986 TO PRESENT,114 LA CB,2024-06-17,10:10,3.01,3,1461,156.9,10.73554,PR3,Digitally collected PAR using underwater and surface sensors,RBR4,RBR #4 Maestro^3 Serial No 211417,SandilandsK,,2025-03-28,chay,1
